id_syndrome,nom_syndrome,description_synd,categorie_synd,organe_associe,id_syndrome_formule,id_formule,id_x,nom_link,nom_alternatif,description_form,indications,posologie,contre_indications,pharmacologie,toxicologie,composition,etudes_cliniques,remarques,categorie_form,date_creation,statut,id_y,plante_id,formule_id,role_formule,pourcentage_formule,id,nom_plant,nom_chinois,nom_latin,partie_utilisee,description,score_role
20,application de chaleur fait du bien,,Vide de Yang,Rein,47,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,89,17,6,Conseiller,6.9,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
20,application de chaleur fait du bien,,Vide de Yang,Rein,47,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,90,19,6,Conseiller,6.9,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
20,application de chaleur fait du bien,,Vide de Yang,Rein,47,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,91,18,6,Ambassadeur,6.9,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",2
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,97,12,8,Empereur,12.6,12,,黄芪,Astragalus membranaceus,Racine,"Stimule les défenses immunitaires, tonifie le Qi. Indiquée en cas de fatigue, convalescence et faiblesse générale.",10
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,98,22,8,Empereur,9.4,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",10
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,99,11,8,Ministre,10.5,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",7
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,100,44,8,Ministre,10.5,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,101,18,8,Ministre,5.3,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",7
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,102,41,8,Conseiller,10.5,41,,龙眼肉,Dimocarpus longan,Fruit,"Nourrit le Sang, calme l'Esprit. Utilisée pour l'insomnie et la fatigue mentale.",4
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,103,40,8,Conseiller,10.5,40,,酸枣仁,Ziziphus jujuba,Fruit,"Calme l'Esprit, favorise le sommeil. Utilisé pour l'insomnie et l'agitation nerveuse.",4
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,104,17,8,Conseiller,10.5,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,105,42,8,Conseiller,10.5,42,,远志,Polygala tenuifolia,Racine,"Calme l'Esprit, améliore la mémoire. Utilisée pour les troubles cognitifs et l'anxiété.",4
20,application de chaleur fait du bien,,Vide de Yang,Rein,48,8,8,Gui Zhi Tang,Décoction de tiges de cannelle,Élimine le Vent et le Froid. Harmonise Rong Qi et Wei Qi.,"crainte du froid, douleurs articulaires, absence de transpiration",2 gélules matin et soir avant les repas,,,,,,,Vent-Froid,,Validée,106,43,8,Ambassadeur,9.4,43,,木香,Aucklandia lappa,Racine,"Régule le Qi, soulage les douleurs abdominales. Utilisé pour les ballonnements et les indigestions.",2
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,82,21,6,Empereur,13.8,21,,杜仲,Eucommia ulmoides,Écorce,"Renforce les tendons et les os, tonifie les Reins. Utile en cas de lombalgies et faiblesse articulaire.",10
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,83,53,6,Ministre,10.3,53,,牛膝,Achyranthes bidentata,Racine,"Tonifie les Reins, active la circulation. Utilisé pour les douleurs lombaires et les troubles articulaires.",7
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,84,44,6,Ministre,10.3,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,85,11,6,Conseiller,6.9,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",4
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,86,34,6,Conseiller,10.3,34,,肉桂,Cinnamomum cassia,Écorce,"Réchauffe le corps, tonifie le Yang. Utile en cas de frilosité et de douleurs articulaires.",4
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,87,22,6,Conseiller,6.9,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",4
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,88,33,6,Conseiller,6.9,33,,川芎,Ligusticum wallichii,Rhizome,"Active la circulation sanguine, soulage les douleurs. Utilisé pour les maux de tête et les règles douloureuses.",4
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,89,17,6,Conseiller,6.9,17,,茯苓,Poria cocos,Sclérote,"Diurétique, élimine l'humidité, renforce la Rate. Utilisé pour les œdèmes et les troubles digestifs.",4
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,90,19,6,Conseiller,6.9,19,,白芍,Paeonia lactiflora,Racine,"Nourrit le Sang, calme les spasmes. Indiquée pour les règles douloureuses et l'agitation nerveuse.",4
21,arthrite,,Vent Humidité,Rein,49,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,91,18,6,Ambassadeur,6.9,18,,甘草,Glycyrrhiza uralensis,Racine,"Anti-inflammatoire, harmonise les formules. Traite les troubles digestifs et les inflammations.",2
21,arthrite,,Vent Humidité,Rein,50,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,118,55,12,Empereur,25.0,55,,牡丹皮,Paeonia suffruticosa,Racine,"Rafraîchit le Sang, réduit les inflammations. Utilisée pour les fièvres et les troubles cutanés.",10
21,arthrite,,Vent Humidité,Rein,50,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,119,44,12,Ministre,25.0,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
21,arthrite,,Vent Humidité,Rein,50,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,120,52,12,Conseiller,25.0,52,,薏苡仁,Coix lacryma-jobi,Graine,"Élimine l'humidité, renforce la Rate. Utilisée pour les œdèmes et les troubles digestifs.",4
21,arthrite,,Vent Humidité,Rein,50,12,12,Si Miao Tang,Décoction des 4 Merveilles,Clarifie la chaleur. Assèche et transforme l'Humidité Chaleur.,"douleurs chaudes des chevilles et pieds, inflammations génitales, humidité Chaleur du Foyer Inférieur",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes.,Déconseillé aux femmes enceintes,,,,,,Humidité-Chaleur,,Validée,121,53,12,Ambassadeur,25.0,53,,牛膝,Achyranthes bidentata,Racine,"Tonifie les Reins, active la circulation. Utilisé pour les douleurs lombaires et les troubles articulaires.",2
22,arthrite rhumatoïde chronique,,Vent Humidité,Rein,51,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,82,21,6,Empereur,13.8,21,,杜仲,Eucommia ulmoides,Écorce,"Renforce les tendons et les os, tonifie les Reins. Utile en cas de lombalgies et faiblesse articulaire.",10
22,arthrite rhumatoïde chronique,,Vent Humidité,Rein,51,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,83,53,6,Ministre,10.3,53,,牛膝,Achyranthes bidentata,Racine,"Tonifie les Reins, active la circulation. Utilisé pour les douleurs lombaires et les troubles articulaires.",7
22,arthrite rhumatoïde chronique,,Vent Humidité,Rein,51,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,84,44,6,Ministre,10.3,44,,白术,Atractylodes macrocephala,Rhizome,"Tonifie la Rate, élimine l'humidité. Utile en cas de fatigue et de troubles digestifs.",7
22,arthrite rhumatoïde chronique,,Vent Humidité,Rein,51,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,85,11,6,Conseiller,6.9,11,,当归,Angelica sinensis,Racine,"Tonifie et harmonise le Sang. Utilisée pour les troubles menstruels, l'anémie, les douleurs localisées et les problèmes de circulation.",4
22,arthrite rhumatoïde chronique,,Vent Humidité,Rein,51,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,86,34,6,Conseiller,10.3,34,,肉桂,Cinnamomum cassia,Écorce,"Réchauffe le corps, tonifie le Yang. Utile en cas de frilosité et de douleurs articulaires.",4
22,arthrite rhumatoïde chronique,,Vent Humidité,Rein,51,6,6,Du Huo Ji Shen Tang,Décoction d'Angélique et de Lorantis,"Disperse le Vent, l’Humidité et le Froid. Tonifie le Qi et le Sang.","arthrose, douleurs articulaires, lombalgie, rhumatismes",2 gélules matin et soir avant les repas. Déconseillé aux femmes enceintes ou allaitantes.,Déconseillé aux femmes enceintes ou allaitantes,,,,,,Articulations,,Validée,87,22,6,Conseiller,6.9,22,,人参,Panax ginseng,Racine,"Tonifiant général, améliore l'énergie, réduit le stress et renforce l'immunité.",4
